Feature1,Feature2,Feature3,Target
54.26960831582485,395.27631769817623,6.039287015716359,199.776133426708
14.092422497476264,108.66825324662744,7.171804622588555,46.0712810497986
80.21969807540397,136.724209095139,48.97842619993016,102.08603558683089
7.455064367977082,90.70611318182499,34.01810601523023,57.733044414766475
98.68869366005173,171.8053817870338,42.49747399701869,114.96029188993356
77.22447692966574,380.80823778743115,16.89213949022438,203.51132912381553
19.87156815341724,264.4990711569293,34.14770372650962,137.81279331677274
0.5522117123602399,110.39182433384916,30.117849538121263,54.27898000741756
81.54614284548342,440.1367382945,30.554355886024403,230.21188242077145
70.68573438476172,440.9951089262493,34.44409051734836,238.10479395364308
72.90071680409874,436.58342827254336,29.19259948332583,251.39449226440377
77.12703466859458,127.01014357695425,22.02405609583063,104.19049259789892
7.4044651734090365,231.10727864868417,14.520212024646796,118.8293128631695
35.84657285442726,492.64493150902877,38.6604852147469,272.78765368907
11.586905952512971,388.2861133918953,12.087349070156124,184.3962516916787
86.31034258755935,23.312036400524313,34.925361001566294,46.79263267827856
62.329812682755794,41.9502497176411,12.433308309817006,36.35741592373693
33.08980248526492,237.32637463804306,31.64117832776824,139.42918333323917
6.355835028602364,455.5179008721645,37.606835089322416,232.6611530562979
31.09823217156622,273.96388099682997,11.71698055642042,165.9239960331841
32.518332202674706,253.9281289368022,3.937221742204106,136.32695286673516
72.96061783380641,61.68211297874899,7.41771340671453,63.50817781712339
63.75574713552131,331.82225131490407,30.693851396280248,186.0782187303055
88.72127425763266,412.83054869411046,42.62287390506104,232.67954450300107
47.22149251619493,196.40580367870555,3.204844240535794,117.10589779109638
11.959424593830171,390.04980695341044,36.97341169304067,195.95001197600797
71.3244787222995,482.5935604113977,17.724613651552556,265.71379110952205
76.07850486168974,109.84556497256766,24.447890126056603,79.48334950484747
56.127719756949624,266.43151928542324,46.51411794243272,157.16475031176867
77.0967179954561,150.69759946144202,17.266603732056428,102.55958154965398
49.379559636439076,398.49866532658126,23.801509763034815,227.84944839948432
52.27328293819941,293.02074928176717,1.6704383232733742,177.23757270361384
42.75410183585496,320.94538459964883,4.99833728023708,169.04121750422541
2.541912674409519,400.9779382117881,13.670987965604418,214.76273456057885
10.789142699330444,204.0255316046029,2.3647598002326458,99.00359738859066
3.142918568673425,458.39413351945115,31.9373909763643,241.25799236165201
63.64104112637804,271.1841449506086,21.893519483279505,165.52804107528502
31.435598107632668,87.39786318932052,27.85911493367308,40.667773155605374
50.85706911647028,350.9905679027132,9.557712108920148,198.0820663035696
90.7566473926093,398.69806171474465,15.500669442394189,222.84114217345467
24.929222914887493,165.21322176308806,33.52739926778353,89.11511550969149
41.038292303562976,430.017835929389,48.29983345788959,248.4459281205152
75.55511385430486,454.01019483522555,3.4704219065082507,247.1563048195538
22.879816549162246,145.6831988151264,44.628831721908035,80.0893665406939
7.697990982879299,491.92552163045883,29.267178864249214,255.95844550024188
28.9751452913768,78.94864874389162,28.632058771025562,63.13474864130676
16.122128725400444,108.98767751722008,25.513648225180255,65.81329926573667
92.96976523425731,100.2701712266328,4.400310209304986,91.30945403511404
80.8120379564417,448.0549579038565,5.403965735071873,255.32344368801958
63.34037565104234,330.60335063923134,30.444688277295217,166.4638437769517
87.14605901877177,84.5310987789137,17.706970000342356,64.22099330238659
80.36720768991145,225.758475000491,45.946135262306356,133.4475530615983
18.657005888603585,311.496032284203,20.922936330614142,172.65550047987392
89.25589984899777,50.89740164479781,8.020791476429412,27.215667170788628
53.93422419156507,442.384020519596,36.021222841599766,268.92663597342823
80.74401551640625,403.7657323663522,15.374317650609482,233.53156876782893
89.60912999234932,257.55131905255274,26.748045060438766,158.57415978257913
31.800347497186387,483.8920414769935,35.19380648975333,271.6350974458564
11.005192452767677,214.70287984479884,45.11294144890145,141.5111354927369
22.793516254194166,492.21405632788395,39.81736854528213,268.2483693756373
42.71077886262563,337.2807994137773,34.14169232576348,196.99552948465978
81.80147659224932,320.9889238944313,34.30202593736204,188.44557483875144
86.07305832563435,91.31789869493466,47.35030755757224,72.51387892100652
0.6952130531190703,442.14460156927555,15.495380777330267,218.40325837717398
51.07473025775657,219.46994708110142,1.0544926156131829,123.77246808056977
41.7411003148779,89.49436883341488,14.325773410511735,56.89091846273476
22.210781047073024,16.17768478812193,11.676677601710455,7.743453412705206
11.98653673336828,284.2802849828075,33.42989467058591,150.9931362423583
33.7615171403628,268.4258148401114,32.051868388510925,135.75328743149936
94.29097039125192,362.4832749608877,30.079607752531466,211.82990961313575
32.320293202075526,446.22644597872306,1.7959287172632314,239.36999481403444
51.87906217433661,48.909226475084466,36.710124668081725,46.613860606124476
70.30189588951778,368.43328026677756,16.852990211789084,204.9014872624496
36.3629602379294,101.83185260781529,33.587743461324926,98.84226570800328
97.17820827209607,430.50675604701036,28.272342996605513,258.42425767803627
96.24472949421113,411.3411217922115,17.793815345967452,221.7990989727875
25.178229582536417,274.9889399429168,7.59423708810128,155.37296145835793
49.72485058923854,358.0189713254226,5.626525985363567,193.1171438014343
30.087830981676966,164.0315554600367,41.74439832249895,89.2988356947217
28.484049437746762,240.87227047707918,46.00147956199634,122.26523317596907
3.6886947354532795,412.6020798781311,32.83961429145068,216.6749900511848
60.956433397989684,235.03994661487482,6.068271628163686,133.71183742168347
50.26790232288615,185.32115000946646,20.699333627523796,123.07933438983453
5.147875124998935,252.16409915264694,36.718020805152705,141.90216918353585
27.864646423661142,415.842133694237,39.21122331649334,237.61340336954837
90.82658859666537,174.25194321172765,6.792712492263341,108.04461203366787
23.95618906669724,95.14318063651446,1.0015052234237385,67.91680497091319
14.48948720912231,358.8868699620826,35.894715248149645,197.63788346508443
48.9452760277563,414.7293242269601,18.473212623324077,222.92754847063043
98.56504541106007,59.31236447653133,13.469585249294752,52.694808495411124
24.20552715115004,127.53831525041292,1.6319760196867465,94.50204387761684
67.21355474058785,79.56627498288701,27.474670931313483,65.65366516629663
76.16196153287176,180.49129167526164,42.7063860358731,122.23039932297368
23.763754399239968,230.6719796636522,47.923950667356806,122.73922417402106
72.82163486118596,376.92490511202016,28.721502580051173,202.65008032308899
36.77831327192532,329.0623165920203,26.208605059254815,177.86615029340297
63.23058305935795,314.2549980644313,5.167762888972814,178.9526207717902
63.35297107608947,182.66372383873065,27.894767275587387,103.87974283404799
53.57746840747585,422.30930101153234,19.618974869304335,234.01468119656826
9.02897700544083,240.93071202510063,30.74962876329527,111.6230169099204
83.5302495589238,489.7614196274257,20.04759104595079,261.77705674114077
32.07800649717358,320.7296477649111,12.77465704906797,184.4697999090267
18.651851039985424,71.86972336660634,5.653298486190448,53.97708244190222
4.077514155476392,341.32700541696266,16.43100378485589,173.79482484451356
59.08929431882418,169.3009675615325,5.735596880099862,96.64469979359389
67.75643618422824,346.30032637618774,9.667950590375213,188.0378150601161
1.6587828927856152,44.12416259957881,49.37947177039775,21.21338874779397
51.2093058299281,95.6919042162201,22.76107428842431,76.758861558613
22.649577519793795,429.3112568638353,27.06171655874581,237.55891479568936
64.51727904094498,121.3179829415223,43.807307908123555,79.44759114836603
17.436642900499145,420.1501513690406,49.7828761240437,210.2451433641509
69.09377381024659,146.8452833426611,29.553008017889393,101.58944670676647
38.67353463005374,325.0121359287667,40.81121723116441,172.86819266598383
93.67299887367345,350.1337810198172,17.02011019249709,199.41434198289474
13.752094414599325,261.20082904107596,15.981453914917264,155.4984316860932
34.10663510502585,159.60223158139834,20.73248232873345,105.00803880979726
11.347352124058908,114.1957444218371,33.95285587100881,67.84798656419038
92.46936182785628,26.262783735588847,34.42739277349984,29.003174267294103
87.7339353380981,158.93373660795467,16.44673229782309,110.67640704763079
25.79416277151556,330.0497673603287,7.5272862826948055,191.4957250097807
65.99840460341791,469.7693610397565,31.98741656680992,256.41003842176883
81.72222002012158,436.8901963088955,7.287967247249461,259.98161785719606
55.52008115994623,385.3717405022983,29.346132903237173,228.80724847452188
52.965057835600646,396.33919819411636,34.97768427475914,237.38491984213977
24.18522909004517,335.8426027032377,35.32996332332813,186.72694106431982
9.310276780589922,137.54056020734146,37.92013342232024,84.22580807469345
89.72157579533267,454.52556504585664,43.77011165671756,269.4093498705809
90.04180571633304,338.6588328338587,25.497990606274634,202.93770523743433
63.31014572732679,284.6159091804156,36.78221028694899,160.20030276131016
33.90297910487007,64.38483991460572,31.339464032926,45.022541376325435
34.92095746126609,229.05721646514846,10.145357050086446,135.63395358768565
72.59556788702393,235.5755528889439,2.2587925986010005,129.46198637716523
89.71102599525771,433.6361686661083,14.942527898169754,242.80106350407783
88.70864242651173,277.85762789201635,22.708651610543352,179.1406594478326
77.98755458576238,196.39626899550072,31.23819127700416,102.43073324615554
64.20316461542878,488.6321609702231,42.64800719465706,283.2433943934402
8.413996499504883,64.25309072989468,10.616040118602116,52.740600305367494
16.162871409461378,217.04872987285287,7.151939705025377,116.97377654269276
89.85541885270793,30.592090833988593,48.21051742624205,49.99152787388691
60.642905965958995,372.5530191757959,6.294183409443948,209.6920478422148
0.9197051616629648,459.8575105775838,24.44606243525227,244.125124558416
10.147154286603211,147.21829147973983,29.69262271087179,93.29266411732556
66.35017691080559,430.5874216315692,27.527346624464474,224.73263830501938
0.5061583846218687,153.18693292632992,5.215575694614217,83.75553741838462
16.080805141749867,456.27737920551846,3.794318786177349,239.0776771630025
54.87337893665861,379.4413327624241,6.168687945590748,212.5449638153394
69.18951976926932,404.40432065230493,29.693796509758013,220.17258010176548
65.19612595026005,18.823212244222702,27.672899494081733,50.18313744703473
22.42693094605598,481.7770749662727,12.453298809800469,265.27205889964154
71.2179221347536,366.0687861144584,32.250932950433985,201.94897699283533
23.724908749680008,159.32803673920532,41.18330760072682,81.56321154253166
32.539969815926774,416.403385780835,3.0373690324830944,221.25117047587327
74.64914051180241,147.94538722331566,25.40836723385408,104.76139448863789
64.96328990472146,437.6493813874027,34.77621019303182,245.8302607977161
84.9223410494178,65.16439130184914,13.363284426414667,73.75925423085353
65.76128923003434,354.8061289557899,16.080774359364305,210.30869112991783
56.830860333547164,274.94225355600605,31.068257246479806,169.14204528128644
9.367476782809248,57.301890395766,44.99882937874311,41.99644265251423
36.77158030594335,128.5279758468311,40.68629659484207,68.25894238513959
26.520236768172545,16.077977775884246,29.573380735879592,22.04847828376224
24.398964337908357,239.69630307760787,36.78086417010521,144.30273209581767
97.30105547524455,157.61997777240018,18.876301040182135,107.94061354617497
39.30977246667604,303.1951673059018,32.407310876839134,176.3540719508992
89.20465551771133,155.64652577722242,23.84289796525029,102.43744440199673
63.11386259972629,156.9603646384225,10.306870686420485,92.9966924586032
79.48113035416485,374.16466737848566,35.3851754199856,213.59098077594427
50.26370931051921,33.58998962939319,28.266767230092277,41.13940757914011
57.69038846263591,452.4185476440737,18.57245751572598,241.91239286600626
49.25176938188639,427.6092984516789,45.65562031385291,232.29779852568154
19.52429877980445,337.2242947809392,2.02577177350993,171.6839339857384
72.24521152615053,300.6785693526183,16.472884411225305,188.0300503136517
28.07723624408558,447.2282240884296,3.7871884911046814,237.5271062940552
2.431596643145384,100.81178796907008,38.55983849485973,70.60019542170444
64.54722959071678,48.694889473506024,35.40326525157584,64.7300354920065
17.711067940704893,127.35998325567367,17.236258718079537,75.57978730506116
94.04585843529144,399.3433565630932,34.10748220814658,217.8969912567062
95.39285770025873,26.988430695976827,20.40092408360154,21.97486330570219
91.48643902204485,295.5753491909099,38.056435779699285,162.41721844745652
37.01587002554444,497.76438293374184,23.254999474098597,253.97209616134376
1.5456616528867428,429.2910859803943,21.20170666375161,231.16001121883025
92.83185625877253,265.5083876313588,46.80176585892675,162.21662934075582
42.81841483173143,41.18404555045475,13.29307589464431,45.1119206250519
96.66548190436696,417.3730220489978,6.901919659831706,216.92284140486595
96.36199770892529,303.4994690068332,29.64261254971345,169.61336555533705
85.300945546736,66.31716855918775,48.496768801924766,70.122513785552
29.444889206958567,55.990069563444536,19.514121472632144,48.11266024815717
38.50977286019253,455.71714152393025,4.039801417810295,245.97804617769245
85.11366715168569,337.90812883965845,17.625958098168805,201.63968640764037
31.692200515627768,416.3505316652102,25.790651061658362,242.3896609472824
16.94927466860925,440.699661138311,8.934227324978472,229.6591446742777
55.68012624583501,290.1684525036779,33.24700868476811,167.66628324350503
93.6154774160781,263.54871235997024,49.88972006149983,162.04409919304396
69.6029796674973,220.9094310572852,23.135234323090746,160.15786586416718
57.0061170089365,165.30382801764844,18.38169927978042,83.50404752998952
9.717649377076853,222.95202082076878,20.634504174888864,127.24485544269109
61.500722669916975,389.20103130777665,6.642162741364856,217.63705785759072
99.00538501042632,304.94248119741445,44.280406469884966,188.55091033589412
14.008401523652402,447.33641207787457,21.326457120546248,227.3518192249882
51.832965236373674,227.25620704580197,19.976446159817225,135.51268043562212
87.73730719279554,307.47389357218947,33.32482337359324,188.32567651237676
74.07686177542044,319.34070101507444,22.659637625625052,217.5926161705598
69.7015740995268,299.9316095300995,32.76343997158446,183.52427787695225
70.24840839871092,354.290548811903,4.010868216408587,194.79487763534158
35.94911512197552,126.34239950365507,40.872443842389146,76.98431328198541
29.359184426449335,261.0582509974374,47.08469369109073,142.17190729999743
80.93611554785136,61.07015337609036,32.78950392180991,39.95228474767205
81.01133946791808,198.41055054595816,47.77373051408173,123.8697361180155
86.70723185801037,248.95686362441955,8.420183404128203,158.83630298408121
91.32405525564712,329.5898871772815,24.393393284537332,179.72594673720658
51.13423988609378,475.76021576723974,30.488529963326915,268.8574539441935
50.15162946871996,304.31902260869435,29.50509572363815,178.9114507216339
79.82951789667752,374.3610189265143,20.671627175363117,206.1607243224179
64.99639307777652,258.0703691526494,17.566136058946807,151.26236292956412
70.19668772577033,320.7109753744023,7.214377104970521,202.43153362874153
79.57926694361011,44.75678590554898,20.195380077551633,56.9109501400259
89.00053418175663,134.65187461250503,8.970379940168772,94.92703794293203
33.79951568515358,187.30801567051796,36.983918148118704,107.72822108357866
37.5582952639944,241.52174395319165,11.232715839234908,139.45570877322348
9.3981939840869,32.367885296168026,3.869699958942159,21.25669196421275
57.8280140996174,78.61180780112566,28.065940753044483,40.667004808793614
3.5942273796742086,145.63901081773983,30.16625690325068,98.32981745769663
46.55980181324602,486.0510185415148,43.72374000274477,264.5548084242456
54.26446347075766,172.36003348049488,29.272099008466412,113.17196293101392
28.65412521282844,246.20011847492043,17.92856183244884,137.6163938651877
59.08332605690107,106.08787924181254,40.34758219478971,67.91851576852582
3.050024993904943,309.28223482712644,27.473665766183633,157.0216351368737
3.7348188749214417,147.5347756028274,4.884733946928396,63.2332391598326
82.26005606596583,111.42636343482913,28.726677455349087,106.47947746564367
36.019064141126286,263.12058793852975,45.49290872566146,137.34001843417502
12.706051265188478,12.697841588606202,20.41931864941281,6.724989696532377
52.224326005480435,13.75537599812041,15.519964293090203,23.78781507439773
76.99935530986109,117.34371645991031,8.030003393882982,97.53258171962695
21.582102749684317,27.99346762540236,8.420830574832507,27.172802602270217
62.28904758190003,62.93261952403878,22.205802732749127,43.19821699988976
8.5347464993768,176.04171817598828,30.188311383914947,108.69480177852881
5.16817211686077,403.2669829941083,4.950154853310486,215.30577074550393
53.1354631568148,290.30383525095743,47.03886086223312,172.2352505995955
54.06351216101065,261.20718571864404,38.0015472548146,160.38795933543435
63.742990149820656,153.8095233719796,29.74457199589947,124.99990624704438
72.60913337226616,466.55932252208004,41.59349487601055,281.69178234598525
97.58520794625346,204.53737020622393,4.929151083793551,124.61702775939351
51.630034830119534,52.67545572992803,24.365105008923095,63.13342157404827
32.2956472941246,312.3625928977226,31.874563216221507,177.8557029923921
79.51861947687037,65.78081280353469,41.60399239979617,65.6323509472922
27.083225126207424,179.15933997282912,39.39000844241412,88.03152805863196
43.89714207056361,258.63184997172635,14.576393235956582,146.71879081812736
7.845638134226595,438.36903709573613,47.10312830840101,219.41779147083014
2.535074341545751,251.83782436665814,7.092946230112648,139.9748885149366
96.26484146779251,354.1067953555155,43.88154731243645,216.99845818474216
83.59801205122058,496.4802511095445,48.57607223062631,255.15985556572718
69.59742060936979,74.42966875001099,9.680522637908652,62.51148282776008
40.89529444142699,144.61844750456456,36.38123714598548,102.22812217359085
17.329432007084577,203.34227704284675,2.9739904201219245,111.9639769499209
15.643704267108605,216.69580748402737,20.865718431818593,126.72664456545628
25.024289816459532,211.40032688011743,26.297881660686027,124.9442943199893
54.92266647061205,454.72939125271193,29.45161606957207,253.72250493563476
71.45959227000624,359.87599578875967,46.86092516417941,202.08296389530184
66.01973767177313,307.87355490444486,33.940283677415536,165.20275489980753
27.993389694594285,161.59263175276322,24.58261960974261,84.56233064697335
95.48652806631941,413.6572882684344,40.674076777028574,242.91021069282985
73.78969166957685,477.97965062764456,47.57610822676604,265.7407629855466
55.43540525114007,412.387158449611,2.0812412854322515,226.29237024692665
61.17207462343522,10.766901543821723,49.1435423405459,23.82642107130738
41.96000624277899,321.8366713898694,5.220474814120337,176.4493122109276
24.773098950115745,35.056336906629355,40.904952184169304,43.05720299369567
35.597267865126156,136.2275379635237,14.736402875019213,81.72887769048468
75.78461104643691,39.167103170408126,7.476803229939716,32.97403171581729
1.4393488629755868,305.8597719452,22.55292634597791,164.8672335512353
11.607264050691624,346.42905761137735,32.55387239293306,182.14814241810785
4.600264202175275,66.09894265229352,19.666640406150275,40.79589055907595
4.072880231897013,198.08105269203995,3.673705005852249,122.04513588009785
85.54605840110072,233.55588938821558,30.373595843277116,143.4488216273437
70.36578593800236,190.83598066284912,45.21776052942306,124.09662987503033
47.41738290873252,69.3022502377446,19.777552931415332,44.47958053837378
9.783416065100148,215.28441719186296,11.600306103910524,113.89362337887339
49.16158751168324,378.0772434261249,22.686289950707955,217.15223117880598
47.34717707805657,44.793755621295176,3.3697728413902626,27.926609863606437
17.320186991001517,49.28820690013269,41.20389163953347,39.80197647385463
43.385164923797305,183.83793299963227,41.49069973655915,113.65065766923288
39.85047343973734,471.44559869327327,29.812022708051792,255.140009948811
61.585009805221645,337.60059689422786,18.302041557981084,201.82578120547967
63.50936508676438,342.54827876955676,40.189384857843386,197.56209266514344
4.530400977204452,187.34079551055385,28.17966421462999,114.64832824368423
37.46126146264712,300.8937876921838,41.470683118950795,159.8247576095643
62.58599157142364,14.964280173594256,31.94148083656801,33.442752655929624
50.31362585800877,321.6870627406757,39.43586818742707,182.64196989476125
85.64898411883223,457.510604312356,30.329586667670238,245.00250742962007
65.8693631618945,310.1609994889614,21.292912342567643,188.00658857204886
16.29344270814297,438.11231079850904,47.93934713638074,255.4106229418695
7.056874740042984,364.746797178386,27.514577419063393,189.17408619715678
64.24192782063156,69.07362403780823,30.649386408486382,62.63305274760437
2.6511310541621813,452.20212057006245,11.803894331322713,230.83198395357743
58.57755812734633,42.55748373432969,31.656888681936547,37.567173498202315
94.02302414249576,271.64406154840424,29.008774824664247,147.69888027775528
57.5474177875879,79.64719065879426,10.057081499404223,56.477353961177094
38.816992620652194,15.736239258142993,3.919767770304042,13.639416832767033
64.32882184423532,216.7967874625431,30.613606666023784,148.5015622518446
45.825289049151664,154.56994675053656,38.42092119816571,97.43411386129904
54.56167893159349,248.14024196082548,26.646667175178404,142.88418668558876
94.14648087765252,292.8279444999299,12.11185864066264,183.62533902825248
38.610263780077425,31.432145431384207,33.65957685795871,22.164934628739026
96.11905638239142,70.27161461063537,4.92518060387051,56.46641283066672
90.53506419560637,283.73477426070843,22.649851535295777,172.06115252727508
19.579113478929642,178.15200305460255,9.004971161522588,111.89379389587758
6.9361300875165455,367.2950088992295,10.038493501934285,197.5069420831661
10.077800137742665,329.62290781005044,10.912403508751979,176.98394617593098
1.8221825651549728,424.34613786505435,19.948645795154917,217.81345984875665
9.44429607559284,349.3214850679204,3.506360075399484,188.54909606860272
68.30067734163569,220.66622792117258,20.491878605525812,137.00034485760588
7.118864846022898,339.7536449732719,26.07366490862034,168.53347244373856
31.89756302937613,144.93677538515507,24.681419963349935,89.0875913846088
84.48753109694546,160.0936144013242,19.756420919748987,97.85568680095852
2.3271935735825866,396.6027283611887,42.11818379546687,204.24229318552528
81.44684825889358,228.74556303677525,8.121007928604701,136.13164860002627
28.185477477339994,401.20636685399273,25.779140445287325,242.88560546471288
11.816482762165625,412.9869630974564,4.040029430871161,217.38162430344573
69.67371653641507,430.20554545402905,4.486628265017577,226.5379470325585
62.8942846779884,459.1512655621916,29.11942663417772,253.01848734148774
87.74720135270529,221.18275805151515,28.734902819503226,144.68329978120465
73.50710438038858,166.24474097735802,44.02364212937839,125.65949098360275
80.34809303848486,295.2773858311158,28.335810107343587,168.75794115844738
28.203457257130648,191.8744874844375,48.02975999983766,97.01615532290253
17.743954377972283,304.52634173211413,3.3860475715965586,173.5382767280152
75.06147516408583,355.73707269547407,5.802376554256313,189.2338388638162
80.6834739267264,347.31845906114705,3.1592272169486884,196.28013094681222
99.05051420006733,193.53091463985947,10.078565666343462,125.01204684103091
41.26176769114265,91.76149883238888,27.52223543614223,63.457228818474505
37.201808579278314,220.9593758464817,32.63303688994397,136.31915660530564
77.64129607419969,79.87113060013527,3.233672739484771,59.71663301074795
34.08035402530179,446.1475472400661,47.35257360243437,238.29158328700896
93.07573256035647,179.47995576155014,42.266103455868674,118.82671757297652
85.84127518430118,85.68527613942865,15.534011625697563,71.79286021097602
42.89940273750184,22.46940235381793,4.78218898109693,31.723116595927365
75.08710677914974,326.45296928037726,9.324466587733806,193.3831078396659
75.45428740846823,322.0821355528242,7.220276273993661,196.4931215819074
10.31238688359326,176.89604162483292,7.040905185648396,103.00670178248501
90.25529066795667,45.13882553534899,26.40952274462096,56.16082603570377
50.525237244785714,210.71815849866368,13.046524682176614,111.68054783220835
82.64574661077417,162.49657258106285,18.54884610992808,108.45766153906972
32.00496010306117,341.7891134701546,49.4857613358318,191.66157461546342
89.55232284962005,306.8318322318183,34.53139819734189,189.04273656352115
38.92016787341631,188.6509268167946,47.50005268530307,106.80110343167793
1.083765148029836,116.76735158494515,7.985271196622664,54.656832157063164
90.53819764192636,494.13762341624,19.724834266795895,270.8571601425384
9.128667678613356,232.4607943860963,28.18185836083536,130.47474331299532
31.93136375904149,347.25437553231615,4.761145032548162,200.8209937187593
95.0061967050805,78.87095411339678,1.2051847377699354,65.26999327232392
95.06071469375561,247.93895283310493,33.85128235604896,161.3113317637368
57.34378881232861,23.49299273603809,32.44915632327033,36.57865244657778
63.183721216979926,257.67300777612047,21.128651689980977,150.45196757527654
44.84455219783198,482.36852948767415,24.9925597255696,258.8835404884174
29.321077169806454,198.26128936304212,21.35670702901239,121.8866710244194
32.8664545369916,29.108046161706678,2.176247197399554,34.07264896257425
67.25184560770384,25.168337550478327,17.43320870465566,59.64058064649889
75.237452943768,200.11351237396605,9.677030514467202,118.0397416887348
79.15790437258485,88.41221886696508,5.8227852659670685,75.28225877632748
78.96181427945538,21.442527200811096,47.87930126057814,33.08559376530828
9.120610304869036,380.54467083558666,30.368626527066116,189.7736470753979
49.442030470258146,234.67627435212643,36.70415792759353,137.41052308575902
5.755876001664428,151.72993826660073,16.452823420039756,85.43263110613215
54.95288823237355,451.0407596780756,20.264209345206744,277.24841467295664
44.1530501373377,66.90809049825755,12.60927570093945,51.63262045744883
88.77041827582998,478.4002261881064,5.751317877305812,255.28956694059966
35.09150125520787,163.84369151490287,9.772550234637606,103.06418052755949
11.706701642760587,445.3177994312538,40.0781882195278,211.17806358879307
14.299168205283586,305.4420094749361,34.199744454005014,162.4896769844599
76.15106317174723,415.08660627332887,27.799514923288367,233.0697240844649
61.82180633162611,492.1664499731275,24.279403770471635,276.6264993851304
10.112267612279025,151.3186645311854,46.1992798991501,93.97400238931614
8.410680611499743,480.95638784972056,4.564012441154752,244.4352665208193
70.096913145912,200.84612850218596,14.749439848657882,123.09344209789089
